order_id,timestamp,restaurant_id,customer_id,order_type,items,total_amount,payment_method,order_status,created_at
ORD-20260203-909235,2026-02-03T15:32:49.407466,REST-AUH-002,CUST-10295,delivery,"[{""item_id"": ""ITEM-504"", ""name"": ""Gajar Halwa"", ""category"": ""Dessert"", ""quantity"": 3, ""unit_price"": 22.58, ""subtotal"": 67.74}, {""item_id"": ""ITEM-104"", ""name"": ""Aloo Tikki Chaat"", ""category"": ""Starter"", ""quantity"": 2, ""unit_price"": 22.84, ""subtotal"": 45.68}, {""item_id"": ""ITEM-205"", ""name"": ""Chole Bhature"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 38.51, ""subtotal"": 77.02}]",190.44,cash,completed,2026-02-03T15:32:49.407466
ORD-20260203-312418,2026-02-03T16:06:55.407466,REST-SHJ-001,CUST-10480,takeaway,"[{""item_id"": ""ITEM-302"", ""name"": ""Chicken Tikka Masala"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 47.51, ""subtotal"": 47.51}, {""item_id"": ""ITEM-303"", ""name"": ""Lamb Rogan Josh"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 66.22, ""subtotal"": 66.22}, {""item_id"": ""ITEM-101"", ""name"": ""Samosa (2 pcs)"", ""category"": ""Starter"", ""quantity"": 2, ""unit_price"": 17.49, ""subtotal"": 34.98}, {""item_id"": ""ITEM-401"", ""name"": ""Naan"", ""category"": ""Bread"", ""quantity"": 1, ""unit_price"": 8.29, ""subtotal"": 8.29}]",157.0,wallet,completed,2026-02-03T16:06:55.407466
ORD-20260203-881948,2026-02-03T16:32:30.407466,REST-DXB-002,CUST-10006,takeaway,"[{""item_id"": ""ITEM-402"", ""name"": ""Garlic Naan"", ""category"": ""Bread"", ""quantity"": 2, ""unit_price"": 9.79, ""subtotal"": 19.58}, {""item_id"": ""ITEM-501"", ""name"": ""Gulab Jamun (2 pcs)"", ""category"": ""Dessert"", ""quantity"": 1, ""unit_price"": 15.09, ""subtotal"": 15.09}, {""item_id"": ""ITEM-204"", ""name"": ""Malai Kofta"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 45.96, ""subtotal"": 45.96}, {""item_id"": ""ITEM-203"", ""name"": ""Palak Paneer"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 41.34, ""subtotal"": 41.34}]",121.97,cash,completed,2026-02-03T16:32:30.407466
ORD-20260203-732570,2026-02-03T18:10:07.407466,REST-DXB-001,CUST-10255,delivery,"[{""item_id"": ""ITEM-301"", ""name"": ""Butter Chicken"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 54.53, ""subtotal"": 54.53}, {""item_id"": ""ITEM-601"", ""name"": ""Masala Chai"", ""category"": ""Beverage"", ""quantity"": 3, ""unit_price"": 11.52, ""subtotal"": 34.56}, {""item_id"": ""ITEM-406"", ""name"": ""Vegetable Biryani"", ""category"": ""Rice"", ""quantity"": 3, ""unit_price"": 40.95, ""subtotal"": 122.85}]",211.94,wallet,delivered,2026-02-03T18:10:07.407466
ORD-20260203-501888,2026-02-03T18:16:20.407466,REST-DXB-002,CUST-10009,takeaway,"[{""item_id"": ""ITEM-601"", ""name"": ""Masala Chai"", ""category"": ""Beverage"", ""quantity"": 1, ""unit_price"": 12.57, ""subtotal"": 12.57}, {""item_id"": ""ITEM-406"", ""name"": ""Vegetable Biryani"", ""category"": ""Rice"", ""quantity"": 2, ""unit_price"": 42.54, ""subtotal"": 85.08}]",97.65,wallet,completed,2026-02-03T18:16:20.407466
ORD-20260203-881986,2026-02-03T18:56:08.407466,REST-AUH-001,CUST-10038,dine_in,"[{""item_id"": ""ITEM-201"", ""name"": ""Paneer Butter Masala"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 46.46, ""subtotal"": 139.38}, {""item_id"": ""ITEM-305"", ""name"": ""Chicken Biryani"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 47.19, ""subtotal"": 141.57}, {""item_id"": ""ITEM-105"", ""name"": ""Chicken Seekh Kebab"", ""category"": ""Starter"", ""quantity"": 2, ""unit_price"": 42.3, ""subtotal"": 84.6}, {""item_id"": ""ITEM-602"", ""name"": ""Mango Lassi"", ""category"": ""Beverage"", ""quantity"": 3, ""unit_price"": 17.89, ""subtotal"": 53.67}, {""item_id"": ""ITEM-503"", ""name"": ""Kulfi"", ""category"": ""Dessert"", ""quantity"": 1, ""unit_price"": 20.41, ""subtotal"": 20.41}]",439.63,wallet,delivered,2026-02-03T18:56:08.407466
ORD-20260203-115639,2026-02-03T19:00:59.407466,REST-DXB-002,CUST-10254,delivery,"[{""item_id"": ""ITEM-504"", ""name"": ""Gajar Halwa"", ""category"": ""Dessert"", ""quantity"": 3, ""unit_price"": 21.9, ""subtotal"": 65.7}, {""item_id"": ""ITEM-501"", ""name"": ""Gulab Jamun (2 pcs)"", ""category"": ""Dessert"", ""quantity"": 2, ""unit_price"": 15.09, ""subtotal"": 30.18}, {""item_id"": ""ITEM-101"", ""name"": ""Samosa (2 pcs)"", ""category"": ""Starter"", ""quantity"": 3, ""unit_price"": 17.82, ""subtotal"": 53.46}]",149.34,wallet,delivered,2026-02-03T19:00:59.407466
ORD-20260203-736782,2026-02-03T19:28:28.407466,REST-AUH-001,CUST-10378,takeaway,"[{""item_id"": ""ITEM-402"", ""name"": ""Garlic Naan"", ""category"": ""Bread"", ""quantity"": 3, ""unit_price"": 9.91, ""subtotal"": 29.73}, {""item_id"": ""ITEM-601"", ""name"": ""Masala Chai"", ""category"": ""Beverage"", ""quantity"": 1, ""unit_price"": 11.72, ""subtotal"": 11.72}, {""item_id"": ""ITEM-104"", ""name"": ""Aloo Tikki Chaat"", ""category"": ""Starter"", ""quantity"": 1, ""unit_price"": 21.98, ""subtotal"": 21.98}]",63.43,card,completed,2026-02-03T19:28:28.407466
ORD-20260203-774319,2026-02-03T19:44:58.407466,REST-SHJ-001,CUST-10299,dine_in,"[{""item_id"": ""ITEM-402"", ""name"": ""Garlic Naan"", ""category"": ""Bread"", ""quantity"": 1, ""unit_price"": 9.93, ""subtotal"": 9.93}]",9.93,cash,delivered,2026-02-03T19:44:58.407466
ORD-20260203-437162,2026-02-03T19:56:50.407466,REST-AUH-002,CUST-10194,dine_in,"[{""item_id"": ""ITEM-305"", ""name"": ""Chicken Biryani"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 47.71, ""subtotal"": 95.42}, {""item_id"": ""ITEM-202"", ""name"": ""Dal Makhani"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 36.8, ""subtotal"": 110.4}, {""item_id"": ""ITEM-406"", ""name"": ""Vegetable Biryani"", ""category"": ""Rice"", ""quantity"": 1, ""unit_price"": 40.54, ""subtotal"": 40.54}, {""item_id"": ""ITEM-105"", ""name"": ""Chicken Seekh Kebab"", ""category"": ""Starter"", ""quantity"": 3, ""unit_price"": 41.91, ""subtotal"": 125.73}]",372.09,wallet,completed,2026-02-03T19:56:50.407466
ORD-20260203-338101,2026-02-03T20:01:25.407466,REST-SHJ-001,CUST-10174,dine_in,"[{""item_id"": ""ITEM-104"", ""name"": ""Aloo Tikki Chaat"", ""category"": ""Starter"", ""quantity"": 3, ""unit_price"": 21.93, ""subtotal"": 65.79}, {""item_id"": ""ITEM-602"", ""name"": ""Mango Lassi"", ""category"": ""Beverage"", ""quantity"": 2, ""unit_price"": 18.64, ""subtotal"": 37.28}, {""item_id"": ""ITEM-404"", ""name"": ""Tandoori Roti"", ""category"": ""Bread"", ""quantity"": 1, ""unit_price"": 5.99, ""subtotal"": 5.99}]",109.06,card,completed,2026-02-03T20:01:25.407466
ORD-20260203-451208,2026-02-03T21:13:42.407466,REST-SHJ-001,CUST-10032,takeaway,"[{""item_id"": ""ITEM-402"", ""name"": ""Garlic Naan"", ""category"": ""Bread"", ""quantity"": 1, ""unit_price"": 9.93, ""subtotal"": 9.93}]",9.93,wallet,completed,2026-02-03T21:13:42.407466
ORD-20260203-697398,2026-02-03T21:20:58.407466,REST-SHJ-001,CUST-10188,delivery,"[{""item_id"": ""ITEM-202"", ""name"": ""Dal Makhani"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 38.0, ""subtotal"": 38.0}, {""item_id"": ""ITEM-105"", ""name"": ""Chicken Seekh Kebab"", ""category"": ""Starter"", ""quantity"": 2, ""unit_price"": 43.09, ""subtotal"": 86.18}]",124.18,cash,delivered,2026-02-03T21:20:58.407466
ORD-20260203-787602,2026-02-03T21:27:33.407466,REST-DXB-002,CUST-10393,takeaway,"[{""item_id"": ""ITEM-205"", ""name"": ""Chole Bhature"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 38.62, ""subtotal"": 38.62}, {""item_id"": ""ITEM-204"", ""name"": ""Malai Kofta"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 45.96, ""subtotal"": 91.92}, {""item_id"": ""ITEM-403"", ""name"": ""Butter Naan"", ""category"": ""Bread"", ""quantity"": 2, ""unit_price"": 9.25, ""subtotal"": 18.5}]",149.04,wallet,completed,2026-02-03T21:27:33.407466
ORD-20260203-815323,2026-02-03T21:27:50.407466,REST-SHJ-001,CUST-10140,takeaway,"[{""item_id"": ""ITEM-305"", ""name"": ""Chicken Biryani"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 48.79, ""subtotal"": 97.58}, {""item_id"": ""ITEM-603"", ""name"": ""Sweet Lassi"", ""category"": ""Beverage"", ""quantity"": 1, ""unit_price"": 15.71, ""subtotal"": 15.71}, {""item_id"": ""ITEM-201"", ""name"": ""Paneer Butter Masala"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 46.83, ""subtotal"": 140.49}, {""item_id"": ""ITEM-404"", ""name"": ""Tandoori Roti"", ""category"": ""Bread"", ""quantity"": 3, ""unit_price"": 5.99, ""subtotal"": 17.97}, {""item_id"": ""ITEM-504"", ""name"": ""Gajar Halwa"", ""category"": ""Dessert"", ""quantity"": 3, ""unit_price"": 22.78, ""subtotal"": 68.34}]",340.09,card,delivered,2026-02-03T21:27:50.407466
ORD-20260203-658024,2026-02-03T21:46:14.407466,REST-AUH-001,CUST-10316,dine_in,"[{""item_id"": ""ITEM-401"", ""name"": ""Naan"", ""category"": ""Bread"", ""quantity"": 2, ""unit_price"": 8.2, ""subtotal"": 16.4}]",16.4,card,delivered,2026-02-03T21:46:14.407466
ORD-20260203-325087,2026-02-03T21:48:08.407466,REST-SHJ-001,CUST-10094,takeaway,"[{""item_id"": ""ITEM-304"", ""name"": ""Fish Curry"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 52.87, ""subtotal"": 105.74}, {""item_id"": ""ITEM-504"", ""name"": ""Gajar Halwa"", ""category"": ""Dessert"", ""quantity"": 1, ""unit_price"": 22.78, ""subtotal"": 22.78}, {""item_id"": ""ITEM-201"", ""name"": ""Paneer Butter Masala"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 46.83, ""subtotal"": 46.83}, {""item_id"": ""ITEM-303"", ""name"": ""Lamb Rogan Josh"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 66.22, ""subtotal"": 66.22}]",241.57,cash,delivered,2026-02-03T21:48:08.407466
ORD-20260203-365765,2026-02-03T21:48:30.407466,REST-DXB-001,CUST-10303,dine_in,"[{""item_id"": ""ITEM-602"", ""name"": ""Mango Lassi"", ""category"": ""Beverage"", ""quantity"": 3, ""unit_price"": 18.8, ""subtotal"": 56.4}, {""item_id"": ""ITEM-403"", ""name"": ""Butter Naan"", ""category"": ""Bread"", ""quantity"": 2, ""unit_price"": 9.43, ""subtotal"": 18.86}, {""item_id"": ""ITEM-504"", ""name"": ""Gajar Halwa"", ""category"": ""Dessert"", ""quantity"": 1, ""unit_price"": 21.18, ""subtotal"": 21.18}]",96.44,wallet,delivered,2026-02-03T21:48:30.407466
ORD-20260203-419807,2026-02-03T21:57:26.407466,REST-AUH-001,CUST-10079,dine_in,"[{""item_id"": ""ITEM-102"", ""name"": ""Paneer Tikka"", ""category"": ""Starter"", ""quantity"": 1, ""unit_price"": 35.21, ""subtotal"": 35.21}, {""item_id"": ""ITEM-103"", ""name"": ""Chicken 65"", ""category"": ""Starter"", ""quantity"": 1, ""unit_price"": 39.05, ""subtotal"": 39.05}, {""item_id"": ""ITEM-603"", ""name"": ""Sweet Lassi"", ""category"": ""Beverage"", ""quantity"": 1, ""unit_price"": 14.41, ""subtotal"": 14.41}]",88.67,wallet,delivered,2026-02-03T21:57:26.407466
ORD-20260203-902797,2026-02-03T22:16:49.407466,REST-DXB-001,CUST-10327,delivery,"[{""item_id"": ""ITEM-503"", ""name"": ""Kulfi"", ""category"": ""Dessert"", ""quantity"": 1, ""unit_price"": 19.9, ""subtotal"": 19.9}, {""item_id"": ""ITEM-404"", ""name"": ""Tandoori Roti"", ""category"": ""Bread"", ""quantity"": 3, ""unit_price"": 6.15, ""subtotal"": 18.45}]",38.35,wallet,delivered,2026-02-03T22:16:49.407466
ORD-20260203-369159,2026-02-03T22:18:13.407466,REST-AUH-002,CUST-10393,takeaway,"[{""item_id"": ""ITEM-504"", ""name"": ""Gajar Halwa"", ""category"": ""Dessert"", ""quantity"": 2, ""unit_price"": 22.58, ""subtotal"": 45.16}, {""item_id"": ""ITEM-402"", ""name"": ""Garlic Naan"", ""category"": ""Bread"", ""quantity"": 2, ""unit_price"": 9.61, ""subtotal"": 19.22}, {""item_id"": ""ITEM-301"", ""name"": ""Butter Chicken"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 49.51, ""subtotal"": 148.53}, {""item_id"": ""ITEM-403"", ""name"": ""Butter Naan"", ""category"": ""Bread"", ""quantity"": 3, ""unit_price"": 9.39, ""subtotal"": 28.17}, {""item_id"": ""ITEM-203"", ""name"": ""Palak Paneer"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 43.8, ""subtotal"": 87.6}]",328.68,cash,delivered,2026-02-03T22:18:13.407466
ORD-20260203-798386,2026-02-03T22:32:49.407466,REST-SHJ-001,CUST-10046,delivery,"[{""item_id"": ""ITEM-301"", ""name"": ""Butter Chicken"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 52.55, ""subtotal"": 157.65}, {""item_id"": ""ITEM-202"", ""name"": ""Dal Makhani"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 38.0, ""subtotal"": 38.0}]",195.65,cash,completed,2026-02-03T22:32:49.407466
ORD-20260203-945540,2026-02-03T22:35:33.407466,REST-AUH-002,CUST-10068,delivery,"[{""item_id"": ""ITEM-305"", ""name"": ""Chicken Biryani"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 47.71, ""subtotal"": 95.42}, {""item_id"": ""ITEM-302"", ""name"": ""Chicken Tikka Masala"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 51.9, ""subtotal"": 155.7}]",251.12,cash,delivered,2026-02-03T22:35:33.407466
ORD-20260203-889226,2026-02-03T22:49:35.407466,REST-SHJ-001,CUST-10289,dine_in,"[{""item_id"": ""ITEM-204"", ""name"": ""Malai Kofta"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 45.19, ""subtotal"": 45.19}, {""item_id"": ""ITEM-305"", ""name"": ""Chicken Biryani"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 48.79, ""subtotal"": 146.37}, {""item_id"": ""ITEM-603"", ""name"": ""Sweet Lassi"", ""category"": ""Beverage"", ""quantity"": 3, ""unit_price"": 15.71, ""subtotal"": 47.13}]",238.69,wallet,completed,2026-02-03T22:49:35.407466
ORD-20260203-146852,2026-02-03T22:52:14.407466,REST-SHJ-001,CUST-10040,dine_in,"[{""item_id"": ""ITEM-302"", ""name"": ""Chicken Tikka Masala"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 47.51, ""subtotal"": 95.02}, {""item_id"": ""ITEM-205"", ""name"": ""Chole Bhature"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 41.94, ""subtotal"": 125.82}, {""item_id"": ""ITEM-603"", ""name"": ""Sweet Lassi"", ""category"": ""Beverage"", ""quantity"": 3, ""unit_price"": 15.71, ""subtotal"": 47.13}]",267.97,card,completed,2026-02-03T22:52:14.407466
ORD-20260204-450733,2026-02-04T10:00:32.407466,REST-AUH-002,CUST-10252,takeaway,"[{""item_id"": ""ITEM-201"", ""name"": ""Paneer Butter Masala"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 45.07, ""subtotal"": 45.07}, {""item_id"": ""ITEM-302"", ""name"": ""Chicken Tikka Masala"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 51.9, ""subtotal"": 155.7}]",200.77,wallet,delivered,2026-02-04T10:00:32.407466
ORD-20260204-788811,2026-02-04T10:14:28.407466,REST-SHJ-001,CUST-10444,dine_in,"[{""item_id"": ""ITEM-604"", ""name"": ""Fresh Lime Soda"", ""category"": ""Beverage"", ""quantity"": 2, ""unit_price"": 11.66, ""subtotal"": 23.32}, {""item_id"": ""ITEM-405"", ""name"": ""Jeera Rice"", ""category"": ""Rice"", ""quantity"": 3, ""unit_price"": 17.16, ""subtotal"": 51.48}, {""item_id"": ""ITEM-404"", ""name"": ""Tandoori Roti"", ""category"": ""Bread"", ""quantity"": 1, ""unit_price"": 5.99, ""subtotal"": 5.99}, {""item_id"": ""ITEM-402"", ""name"": ""Garlic Naan"", ""category"": ""Bread"", ""quantity"": 3, ""unit_price"": 9.93, ""subtotal"": 29.79}, {""item_id"": ""ITEM-302"", ""name"": ""Chicken Tikka Masala"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 47.51, ""subtotal"": 47.51}]",158.09,cash,delivered,2026-02-04T10:14:28.407466
ORD-20260204-165318,2026-02-04T10:30:23.407466,REST-AUH-002,CUST-10489,dine_in,"[{""item_id"": ""ITEM-603"", ""name"": ""Sweet Lassi"", ""category"": ""Beverage"", ""quantity"": 1, ""unit_price"": 15.06, ""subtotal"": 15.06}, {""item_id"": ""ITEM-303"", ""name"": ""Lamb Rogan Josh"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 62.58, ""subtotal"": 125.16}, {""item_id"": ""ITEM-406"", ""name"": ""Vegetable Biryani"", ""category"": ""Rice"", ""quantity"": 1, ""unit_price"": 40.54, ""subtotal"": 40.54}, {""item_id"": ""ITEM-201"", ""name"": ""Paneer Butter Masala"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 45.07, ""subtotal"": 90.14}]",270.9,cash,completed,2026-02-04T10:30:23.407466
ORD-20260204-699578,2026-02-04T10:52:31.407466,REST-AUH-001,CUST-10197,dine_in,"[{""item_id"": ""ITEM-304"", ""name"": ""Fish Curry"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 52.54, ""subtotal"": 157.62}, {""item_id"": ""ITEM-102"", ""name"": ""Paneer Tikka"", ""category"": ""Starter"", ""quantity"": 3, ""unit_price"": 35.21, ""subtotal"": 105.63}, {""item_id"": ""ITEM-503"", ""name"": ""Kulfi"", ""category"": ""Dessert"", ""quantity"": 2, ""unit_price"": 20.41, ""subtotal"": 40.82}, {""item_id"": ""ITEM-601"", ""name"": ""Masala Chai"", ""category"": ""Beverage"", ""quantity"": 3, ""unit_price"": 11.72, ""subtotal"": 35.16}, {""item_id"": ""ITEM-401"", ""name"": ""Naan"", ""category"": ""Bread"", ""quantity"": 3, ""unit_price"": 8.2, ""subtotal"": 24.6}]",363.83,wallet,completed,2026-02-04T10:52:31.407466
ORD-20260204-838092,2026-02-04T10:57:10.407466,REST-DXB-002,CUST-10009,delivery,"[{""item_id"": ""ITEM-403"", ""name"": ""Butter Naan"", ""category"": ""Bread"", ""quantity"": 3, ""unit_price"": 9.25, ""subtotal"": 27.75}]",27.75,cash,delivered,2026-02-04T10:57:10.407466
ORD-20260204-301304,2026-02-04T10:58:28.407466,REST-AUH-002,CUST-10362,takeaway,"[{""item_id"": ""ITEM-203"", ""name"": ""Palak Paneer"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 43.8, ""subtotal"": 131.4}, {""item_id"": ""ITEM-303"", ""name"": ""Lamb Rogan Josh"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 62.58, ""subtotal"": 125.16}, {""item_id"": ""ITEM-305"", ""name"": ""Chicken Biryani"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 47.71, ""subtotal"": 143.13}, {""item_id"": ""ITEM-104"", ""name"": ""Aloo Tikki Chaat"", ""category"": ""Starter"", ""quantity"": 1, ""unit_price"": 22.84, ""subtotal"": 22.84}, {""item_id"": ""ITEM-403"", ""name"": ""Butter Naan"", ""category"": ""Bread"", ""quantity"": 1, ""unit_price"": 9.39, ""subtotal"": 9.39}]",431.92,wallet,completed,2026-02-04T10:58:28.407466
ORD-20260204-957096,2026-02-04T11:16:32.407466,REST-SHJ-001,CUST-10345,dine_in,"[{""item_id"": ""ITEM-201"", ""name"": ""Paneer Butter Masala"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 46.83, ""subtotal"": 46.83}, {""item_id"": ""ITEM-504"", ""name"": ""Gajar Halwa"", ""category"": ""Dessert"", ""quantity"": 3, ""unit_price"": 22.78, ""subtotal"": 68.34}]",115.17,cash,delivered,2026-02-04T11:16:32.407466
ORD-20260204-664326,2026-02-04T11:21:21.407466,REST-DXB-002,CUST-10350,delivery,"[{""item_id"": ""ITEM-201"", ""name"": ""Paneer Butter Masala"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 43.01, ""subtotal"": 86.02}, {""item_id"": ""ITEM-604"", ""name"": ""Fresh Lime Soda"", ""category"": ""Beverage"", ""quantity"": 2, ""unit_price"": 12.49, ""subtotal"": 24.98}, {""item_id"": ""ITEM-101"", ""name"": ""Samosa (2 pcs)"", ""category"": ""Starter"", ""quantity"": 1, ""unit_price"": 17.82, ""subtotal"": 17.82}, {""item_id"": ""ITEM-105"", ""name"": ""Chicken Seekh Kebab"", ""category"": ""Starter"", ""quantity"": 2, ""unit_price"": 40.58, ""subtotal"": 81.16}]",209.98,cash,delivered,2026-02-04T11:21:21.407466
ORD-20260204-418423,2026-02-04T11:38:43.407466,REST-DXB-001,CUST-10135,delivery,"[{""item_id"": ""ITEM-502"", ""name"": ""Rasmalai (2 pcs)"", ""category"": ""Dessert"", ""quantity"": 2, ""unit_price"": 17.61, ""subtotal"": 35.22}]",35.22,cash,delivered,2026-02-04T11:38:43.407466
ORD-20260204-375793,2026-02-04T12:31:55.407466,REST-AUH-001,CUST-10172,takeaway,"[{""item_id"": ""ITEM-405"", ""name"": ""Jeera Rice"", ""category"": ""Rice"", ""quantity"": 3, ""unit_price"": 17.46, ""subtotal"": 52.38}, {""item_id"": ""ITEM-504"", ""name"": ""Gajar Halwa"", ""category"": ""Dessert"", ""quantity"": 2, ""unit_price"": 21.05, ""subtotal"": 42.1}, {""item_id"": ""ITEM-602"", ""name"": ""Mango Lassi"", ""category"": ""Beverage"", ""quantity"": 1, ""unit_price"": 17.89, ""subtotal"": 17.89}]",112.37,cash,delivered,2026-02-04T12:31:55.407466
ORD-20260204-292268,2026-02-04T12:48:02.407466,REST-DXB-002,CUST-10413,takeaway,"[{""item_id"": ""ITEM-402"", ""name"": ""Garlic Naan"", ""category"": ""Bread"", ""quantity"": 1, ""unit_price"": 9.79, ""subtotal"": 9.79}, {""item_id"": ""ITEM-406"", ""name"": ""Vegetable Biryani"", ""category"": ""Rice"", ""quantity"": 3, ""unit_price"": 42.54, ""subtotal"": 127.62}, {""item_id"": ""ITEM-302"", ""name"": ""Chicken Tikka Masala"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 50.78, ""subtotal"": 152.34}, {""item_id"": ""ITEM-301"", ""name"": ""Butter Chicken"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 53.0, ""subtotal"": 53.0}, {""item_id"": ""ITEM-602"", ""name"": ""Mango Lassi"", ""category"": ""Beverage"", ""quantity"": 3, ""unit_price"": 17.57, ""subtotal"": 52.71}]",395.46,card,delivered,2026-02-04T12:48:02.407466
ORD-20260204-506660,2026-02-04T13:32:02.407466,REST-DXB-001,CUST-10253,delivery,"[{""item_id"": ""ITEM-102"", ""name"": ""Paneer Tikka"", ""category"": ""Starter"", ""quantity"": 1, ""unit_price"": 33.44, ""subtotal"": 33.44}, {""item_id"": ""ITEM-204"", ""name"": ""Malai Kofta"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 44.3, ""subtotal"": 88.6}, {""item_id"": ""ITEM-502"", ""name"": ""Rasmalai (2 pcs)"", ""category"": ""Dessert"", ""quantity"": 2, ""unit_price"": 17.61, ""subtotal"": 35.22}, {""item_id"": ""ITEM-201"", ""name"": ""Paneer Butter Masala"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 45.95, ""subtotal"": 45.95}]",203.21,cash,completed,2026-02-04T13:32:02.407466
ORD-20260204-790603,2026-02-04T14:16:40.407466,REST-DXB-002,CUST-10470,delivery,"[{""item_id"": ""ITEM-504"", ""name"": ""Gajar Halwa"", ""category"": ""Dessert"", ""quantity"": 1, ""unit_price"": 21.9, ""subtotal"": 21.9}]",21.9,card,completed,2026-02-04T14:16:40.407466
ORD-20260204-276543,2026-02-04T14:29:49.407466,REST-DXB-001,CUST-10270,dine_in,"[{""item_id"": ""ITEM-101"", ""name"": ""Samosa (2 pcs)"", ""category"": ""Starter"", ""quantity"": 3, ""unit_price"": 18.13, ""subtotal"": 54.39}, {""item_id"": ""ITEM-602"", ""name"": ""Mango Lassi"", ""category"": ""Beverage"", ""quantity"": 3, ""unit_price"": 18.8, ""subtotal"": 56.4}, {""item_id"": ""ITEM-105"", ""name"": ""Chicken Seekh Kebab"", ""category"": ""Starter"", ""quantity"": 3, ""unit_price"": 40.88, ""subtotal"": 122.64}, {""item_id"": ""ITEM-401"", ""name"": ""Naan"", ""category"": ""Bread"", ""quantity"": 1, ""unit_price"": 8.04, ""subtotal"": 8.04}, {""item_id"": ""ITEM-103"", ""name"": ""Chicken 65"", ""category"": ""Starter"", ""quantity"": 3, ""unit_price"": 39.52, ""subtotal"": 118.56}]",360.03,cash,completed,2026-02-04T14:29:49.407466
ORD-20260204-527686,2026-02-04T14:38:32.407466,REST-DXB-002,CUST-10493,delivery,"[{""item_id"": ""ITEM-105"", ""name"": ""Chicken Seekh Kebab"", ""category"": ""Starter"", ""quantity"": 3, ""unit_price"": 40.58, ""subtotal"": 121.74}, {""item_id"": ""ITEM-601"", ""name"": ""Masala Chai"", ""category"": ""Beverage"", ""quantity"": 2, ""unit_price"": 12.57, ""subtotal"": 25.14}]",146.88,wallet,delivered,2026-02-04T14:38:32.407466
ORD-20260204-955977,2026-02-04T14:41:22.407466,REST-DXB-002,CUST-10139,dine_in,"[{""item_id"": ""ITEM-102"", ""name"": ""Paneer Tikka"", ""category"": ""Starter"", ""quantity"": 3, ""unit_price"": 33.35, ""subtotal"": 100.05}, {""item_id"": ""ITEM-402"", ""name"": ""Garlic Naan"", ""category"": ""Bread"", ""quantity"": 2, ""unit_price"": 9.79, ""subtotal"": 19.58}, {""item_id"": ""ITEM-205"", ""name"": ""Chole Bhature"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 38.62, ""subtotal"": 38.62}]",158.25,cash,delivered,2026-02-04T14:41:22.407466
